"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2014","2014","PC","Percentage","0","Units",,,61,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2015","2015","PC","Percentage","0","Units",,,61,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2016","2016","PC","Percentage","0","Units",,,61,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2017","2017","PC","Percentage","0","Units",,,61,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2018","2018","PC","Percentage","0","Units",,,61,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2019","2019","PC","Percentage","0","Units",,,61,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2020","2020","PC","Percentage","0","Units",,,61,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2021","2021","PC","Percentage","0","Units",,,60,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2022","2022","PC","Percentage","0","Units",,,60,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2000","2000","USD","US Dollar","0","Units",,,40774.918285,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2001","2001","USD","US Dollar","0","Units",,,42338.775589,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2002","2002","USD","US Dollar","0","Units",,,44740.189197,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2003","2003","USD","US Dollar","0","Units",,,45137.555729,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2004","2004","USD","US Dollar","0","Units",,,46537.659854,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2005","2005","USD","US Dollar","0","Units",,,47208.858552,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2006","2006","USD","US Dollar","0","Units",,,50423.205526,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2007","2007","USD","US Dollar","0","Units",,,54359.560503,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2008","2008","USD","US Dollar","0","Units",,,55649.884509,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2009","2009","USD","US Dollar","0","Units",,,57057.745516,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2010","2010","USD","US Dollar","0","Units",,,58069.132108,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2011","2011","USD","US Dollar","0","Units",,,61277.784813,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2012","2012","USD","US Dollar","0","Units",,,65996.510813,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2013","2013","USD","US Dollar","0","Units",,,68823.789174,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2014","2014","USD","US Dollar","0","Units",,,67734.931681,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2015","2015","USD","US Dollar","0","Units",,,70005.176753,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2016","2016","USD","US Dollar","0","Units",,,74178.576046,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2017","2017","USD","US Dollar","0","Units",,,75460.252442,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2018","2018","USD","US Dollar","0","Units",,,76865.627033,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2019","2019","USD","US Dollar","0","Units",,,79341.93466,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2020","2020","USD","US Dollar","0","Units",,,82331.736281,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2021","2021","USD","US Dollar","0","Units",,,87509.699873,,
"CHE","Switzerland","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2022","2022","USD","US Dollar","0","Units",,,90152.603321,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2000","2000","USD","US Dollar","0","Units",,,23090.838692,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2001","2001","USD","US Dollar","0","Units",,,23513.39295,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2002","2002","USD","US Dollar","0","Units",,,26183.067409,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2003","2003","USD","US Dollar","0","Units",,,28055.223876,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2004","2004","USD","US Dollar","0","Units",,,30853.72128,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2005","2005","USD","US Dollar","0","Units",,,31048.227926,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2006","2006","USD","US Dollar","0","Units",,,34324.223443,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2007","2007","USD","US Dollar","0","Units",,,33280.296419,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2008","2008","USD","US Dollar","0","Units",,,33687.527194,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2009","2009","USD","US Dollar","0","Units",,,34903.409662,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2010","2010","USD","US Dollar","0","Units",,,33483.534451,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2011","2011","USD","US Dollar","0","Units",,,33553.180599,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2012","2012","USD","US Dollar","0","Units",,,34044.234112,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2013","2013","USD","US Dollar","0","Units",,,33425.559259,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2014","2014","USD","US Dollar","0","Units",,,34888.38764,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2015","2015","USD","US Dollar","0","Units",,,33648.004619,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2016","2016","USD","US Dollar","0","Units",,,34036.180709,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2017","2017","USD","US Dollar","0","Units",,,34628.823445,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2018","2018","USD","US Dollar","0","Units",,,35314.773169,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2019","2019","USD","US Dollar","0","Units",,,36528.112875,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2020","2020","USD","US Dollar","0","Units",,,34640.738519,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2021","2021","USD","US Dollar","0","Units",,,37820.641911,,
"GRC","Greece","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2022","2022","USD","US Dollar","0","Units",,,38395.502056,,
"ISR","Israel","PERS_ITAX","Personal income tax","2000","2000","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2001","2001","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2002","2002","PC","Percentage","0","Units",,,60.5,,
"ISR","Israel","PERS_ITAX","Personal income tax","2003","2003","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2004","2004","PC","Percentage","0","Units",,,49,,
"ISR","Israel","PERS_ITAX","Personal income tax","2005","2005","PC","Percentage","0","Units",,,49,,
"ISR","Israel","PERS_ITAX","Personal income tax","2006","2006","PC","Percentage","0","Units",,,49,,
"ISR","Israel","PERS_ITAX","Personal income tax","2007","2007","PC","Percentage","0","Units",,,48,,
"ISR","Israel","PERS_ITAX","Personal income tax","2008","2008","PC","Percentage","0","Units",,,47,,
"ISR","Israel","PERS_ITAX","Personal income tax","2009","2009","PC","Percentage","0","Units",,,46,,
"ISR","Israel","PERS_ITAX","Personal income tax","2010","2010","PC","Percentage","0","Units",,,45,,
"ISR","Israel","PERS_ITAX","Personal income tax","2011","2011","PC","Percentage","0","Units",,,45,,
"ISR","Israel","PERS_ITAX","Personal income tax","2012","2012","PC","Percentage","0","Units",,,48,,
"ISR","Israel","PERS_ITAX","Personal income tax","2013","2013","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2014","2014","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2015","2015","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2016","2016","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2017","2017","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2018","2018","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2019","2019","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2020","2020","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2021","2021","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2022","2022","PC","Percentage","0","Units",,,50,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000","RATIO","Ratio","0","Units",,,3.377162,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001","RATIO","Ratio","0","Units",,,4.854803,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002","RATIO","Ratio","0","Units",,,4.322794,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003","RATIO","Ratio","0","Units",,,4.399925,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004","RATIO","Ratio","0","Units",,,4.373357,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005","RATIO","Ratio","0","Units",,,4.352024,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006","RATIO","Ratio","0","Units",,,4.344715,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007","RATIO","Ratio","0","Units",,,4.426784,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008","RATIO","Ratio","0","Units",,,4.510437,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009","RATIO","Ratio","0","Units",,,4.613723,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010","RATIO","Ratio","0","Units",,,10.18861,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011","RATIO","Ratio","0","Units",,,10.627347,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012","RATIO","Ratio","0","Units",,,10.108415,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013","RATIO","Ratio","0","Units",,,15.929717,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014","RATIO","Ratio","0","Units",,,16.224803,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015","RATIO","Ratio","0","Units",,,16.172344,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016","RATIO","Ratio","0","Units",,,15.980728,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017","RATIO","Ratio","0","Units",,,15.622325,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018","RATIO","Ratio","0","Units",,,15.03711,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2019","2019","RATIO","Ratio","0","Units",,,14.351736,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2020","2020","RATIO","Ratio","0","Units",,,14.138512,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2021","2021","RATIO","Ratio","0","Units",,,13.582858,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2022","2022","RATIO","Ratio","0","Units",,,13.000743,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000","PC","Percentage","0","Units",,,40.832,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001","PC","Percentage","0","Units",,,43.031999,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002","PC","Percentage","0","Units",,,38.9488,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003","PC","Percentage","0","Units",,,39.08168,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004","PC","Percentage","0","Units",,,39.16322,,
